unique_id,race,race_imputed,imputation_probability,date,city,state,zip,county,agencies,highest_force,armed,weapon,aggressive,fleeing,intended_use_of_force,GEOID
29181,European-American/White,European-American/White,,2020-11-17,St. Augustine,FL,32084,St. Johns,"St. Augustine Police Department, St. Johns County Sheriff's Office",Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,12109020300
29182,Race unspecified,European-American/White,0.962185,2020-11-17,Bonnieville,KY,42713,Hart,Kentucky State Police,Gunshot,Armed,Firearm/Gun,Uncertain,Fleeing/Vehicle,Deadly force,21099970200
29183,African-American/Black,African-American/Black,,2020-11-17,La Vergne,TN,37086,Rutherford,La Vergne Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,47149040104
29184,African-American/Black,African-American/Black,,2020-11-17,Miami,FL,33136,Miami-Dade,Miami-Dade Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,12086003100
29186,African-American/Black,African-American/Black,,2020-11-17,Laurel,MD,20708,Prince George's,Montgomery County Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Foot,Deadly force,24033800217
29176,African-American/Black,African-American/Black,,2020-11-16,Greensboro,NC,27401,Guilford,Greensboro Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,37081010800
29178,European-American/White,European-American/White,,2020-11-16,Batesville,IN,47006,Ripley,"Indiana State Police, Greensburg Police Department",Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,18137968500
29179,African-American/Black,African-American/Black,,2020-11-16,Dania Beach,FL,33004,Broward,Broward County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Uncertain,Fleeing/Foot,Deadly force,12011080200
29174,European-American/White,European-American/White,,2020-11-15,Lubbock,TX,79414,Lubbock,Lubbock Police Department,Gunshot,Armed,Edged weapon/Hatchet,Advanced toward officer(s),Not fleeing,Deadly force,48303001709
29127,African-American/Black,African-American/Black,,2020-11-15,Atlanta,GA,30308,Fulton,Atlanta Police Department,Gunshot,Uncertain,Uncertain,Uncertain,Not fleeing,Deadly force,13121001902
29175,African-American/Black,African-American/Black,,2020-11-15,Inglewood,CA,90303,Los Angeles,Los Angeles County Sheriff's Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,06037600501
29125,European-American/White,European-American/White,,2020-11-14,Corpus Christi,TX,78415,Nueces,Corpus Christi Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,48355001905
29126,Hispanic/Latino,Hispanic/Latino,,2020-11-14,Sacramento,CA,95815,Sacramento,Sacramento Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,06067006300
29123,European-American/White,European-American/White,,2020-11-14,Meredith,NH,03253,Belknap,Meredith Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced on officer(s),Not fleeing,Deadly force,33001965200
29124,European-American/White,European-American/White,,2020-11-14,Cantonment,FL,32533,Escambia,Escambia County Sheriff's Office,Gunshot,Armed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,12033003614
29120,African-American/Black,African-American/Black,,2020-11-13,Cocoa,FL,32922,Brevard,Brevard County Sheriff's Office,Gunshot,Uncertain,Uncertain,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,12009062402
29122,African-American/Black,African-American/Black,,2020-11-13,Cocoa,FL,32922,Brevard,Brevard County Sheriff's Office,Gunshot,Armed,Handgun,None,Fleeing/Vehicle,Deadly force,12009062402
29166,African-American/Black,African-American/Black,,2020-11-13,Cleveland,OH,44104,Cuyahoga,Cleveland Metropolitan Housing Authority Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Uncertain,Deadly force,39035198400
29167,European-American/White,European-American/White,,2020-11-13,Columbus,MT,59019,Stillwater,Montana Highway Patrol,Gunshot,Unarmed,None,Uncertain,Not fleeing,Deadly force,30095966400
29168,European-American/White,European-American/White,,2020-11-13,Gillette,WY,82718,Campbell,Gillette Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,56005000300
29169,African-American/Black,African-American/Black,,2020-11-13,Gulfport,MS,39507,Harrison,Gulfport Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,28047001600
29119,Race unspecified,,,2020-11-12,Philadelphia,PA,19111,Philadelphia,Philadelphia Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,42101017800
29163,European-American/White,European-American/White,,2020-11-12,Gulfport,MS,39501,Harrison,Gulfport Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,28047002002
29164,Race unspecified,Hispanic/Latino,0.814864,2020-11-12,Wethersfield,CT,06109,Hartford,Hartford Police Department,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,09003492600
29116,African-American/Black,African-American/Black,,2020-11-11,Oklahoma City,OK,73102,Oklahoma,Oklahoma City Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,40109109900
29117,European-American/White,European-American/White,,2020-11-11,Scottsdale,AZ,85255,Maricopa,Scottsdale Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,04013216851
29118,European-American/White,European-American/White,,2020-11-11,Winchester,VA,22601,Frederick,Winchester Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,51840000302
29162,Race unspecified,European-American/White,0.924071,2020-11-11,Benicia,CA,94510,Solano,Benicia Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,06095252102
29114,African-American/Black,African-American/Black,,2020-11-10,Nederland,TX,77627,Jefferson,Nederland Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,48245011002
29100,Race unspecified,Race unspecified,,2020-11-10,Lanham,MD,20706,Prince George's,Prince George's County Police Department,Gunshot,Armed,Firearm/Gun,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,24033803613
29101,Race unspecified,African-American/Black,0.907003,2020-11-10,Lanham,MD,20706,Prince George's,Prince George's County Police Department,Gunshot,Unarmed,None,None,Not fleeing,No,24033803613
29113,Race unspecified,Hispanic/Latino,0.939617,2020-11-10,Oildale,CA,93308,Kern,Kern County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Fleeing/Foot,Deadly force,06029000202
29159,European-American/White,European-American/White,,2020-11-10,Jefferson,OH,44047,Ashtabula,Ashtabula County Sheriff's Office,Gunshot,Armed,Firearm/Shotgun,Brandished weapon,Not fleeing,Deadly force,39007001402
29453,Race unspecified,,,2020-11-10,Fort Defiance,AZ,86504,Apache,Navajo Nation Police,Gunshot,Armed,Uncertain,Brandished weapon,Not fleeing,Deadly force,04001944000
29096,African-American/Black,African-American/Black,,2020-11-09,Baltimore,MD,21216,Baltimore City,Baltimore Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,24510150600
29097,Race unspecified,,,2020-11-09,Santa Fe Springs,CA,90670,Los Angeles,Whittier Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,06037504200
29099,Race unspecified,European-American/White,0.887547,2020-11-09,Woodinville,WA,98072,King,King County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,53033032319
29093,African-American/Black,African-American/Black,,2020-11-08,Evansville,IN,47713,Vanderburgh,Evansville Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,18163001700
29092,Race unspecified,European-American/White,0.983359,2020-11-08,Kingston Springs,TN,37082,Cheatham,Cheatham County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,47021070402
29094,Hispanic/Latino,Hispanic/Latino,,2020-11-08,Las Vegas,NM,87701,San Miguel,"San Miguel County Sheriff's Office, Las Vegas State Police, New Mexico State Police",Gunshot,Unarmed,None,None,Not fleeing,No,35047957200
29095,Hispanic/Latino,Hispanic/Latino,,2020-11-08,Las Vegas,NM,87701,San Miguel,"San Miguel County Sheriff's Office, Las Vegas State Police, New Mexico State Police",Gunshot,Unarmed,None,None,Not fleeing,No,35047957200
29155,African-American/Black,African-American/Black,,2020-11-08,High Point,NC,27260,Guilford,Davidson County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,37081014200
29089,Race unspecified,Hispanic/Latino,0.732145,2020-11-07,Lilburn,GA,30047,Gwinnett,Gwinnett County Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,13135050764
29090,European-American/White,European-American/White,,2020-11-07,Missoula,MT,59801,Missoula,Missoula Police Department,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,30063000801
29091,European-American/White,European-American/White,,2020-11-07,Sedona,AZ,86351,Yavapai,Yavapai County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,04025001705
29088,Race unspecified,Hispanic/Latino,0.997132,2020-11-06,Rialto,CA,92376,San Bernardino,Rialto Police Department,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,06071003803
29152,African-American/Black,African-American/Black,,2020-11-06,Atlanta,GA,30303,Fulton,Atlanta Police Department,Gunshot,Uncertain,Uncertain,Uncertain,Not fleeing,Deadly force,13121003500
29153,African-American/Black,African-American/Black,,2020-11-06,Atlanta,GA,30303,Fulton,Atlanta Police Department,Gunshot,Uncertain,Uncertain,Uncertain,Not fleeing,Deadly force,13121003500
29084,Hispanic/Latino,Hispanic/Latino,,2020-11-05,Crestview,FL,32536,Okaloosa,U.S. Marshals Service,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,12091020702
29085,European-American/White,European-American/White,,2020-11-05,Tulsa,OK,74116,Tulsa,Tulsa Police Department,Gunshot,Unarmed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,40143005900
29086,African-American/Black,African-American/Black,,2020-11-05,Dallas,TX,75202,Dallas,Dallas Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,48113003102
29087,Hispanic/Latino,Hispanic/Latino,,2020-11-05,Ventura,CA,93001,Ventura,Ventura Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,06111002500
29051,European-American/White,European-American/White,,2020-11-04,Colorado Springs,CO,80902,El Paso,Colorado Springs Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,08041003306
29052,European-American/White,European-American/White,,2020-11-04,Lewistown,IL,61542,Fulton,"Fulton County Sheriff's Office, Lewistown Police Department",Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,17057953800
29053,European-American/White,European-American/White,,2020-11-04,Detroit,MI,48209,Wayne,Detroit Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,26163524200
29054,European-American/White,European-American/White,,2020-11-04,Kent,WA,98031,King,Kent Police Department,Gunshot,Armed,Firearm/Rifle,Used weapon,Not fleeing,Deadly force,53033029307
29082,African-American/Black,African-American/Black,,2020-11-04,Jacksonville,FL,32208,Duval,Jacksonville Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,12031000102
29083,African-American/Black,African-American/Black,,2020-11-04,Sacramento,CA,95831,Sacramento,Sacramento Police Department,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,06067004020
29049,European-American/White,European-American/White,,2020-11-03,San Antonio,TX,78253,Bexar,Bexar County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,48029172004
29048,European-American/White,European-American/White,,2020-11-03,New Port Richey,FL,34652,Pasco,New Port Richey Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,12101031401
29050,Race unspecified,European-American/White,0.782851,2020-11-03,Henderson,NV,89074,Clark,Henderson Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,32003005364
29078,Race unspecified,European-American/White,0.723897,2020-11-03,Beaumont,TX,77713,Jefferson,Jefferson County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,48245000101
29080,Race unspecified,,,2020-11-03,Oakland,CA,94603,Alameda,Oakland Police Department,Gunshot,Uncertain,Uncertain,Uncertain,Uncertain,Deadly force,06001409400
29111,African-American/Black,African-American/Black,,2020-11-03,Waco,TX,76706,McLennan,Waco Police Department,Asphyxiated/Restrained,Unarmed,None,None,Not fleeing,No,48309000100
29236,Middle Eastern,Middle Eastern,,2020-11-03,Henderson,NV,89074,Clark,Henderson Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,32003005364
29046,European-American/White,European-American/White,,2020-11-02,Springfield,MO,65807,Greene,U.S. Drug Enforcement Administration,Gunshot,Armed,Firearm/Handgun,Reached to waist,Not fleeing,Deadly force,29077001200
29047,Race unspecified,European-American/White,0.980914,2020-11-02,Winchester,MA,01890,Middlesex,Winchester Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,25017338200
29077,European-American/White,European-American/White,,2020-11-02,Lynn,MA,01905,Essex,Lynn Police Department,Gunshot,Uncertain,Uncertain,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,25009207100
29044,Race unspecified,European-American/White,0.978932,2020-11-01,Seymour,IN,47274,Jackson,Seymour Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,18071967600
29045,Race unspecified,European-American/White,0.948637,2020-11-01,Puyallup,WA,98372,Pierce,"Buckley Police Department, Puyallup Police Department, Pierce County Sheriff's Office",Gunshot,Armed,Firearm/Gun,Uncertain,Uncertain,Deadly force,53053073406
29076,Native American/Alaskan,Native American/Alaskan,,2020-11-01,Kenwood,OK,74365,Delaware,Cherokee Nation Marshal Service,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Unspecified,Deadly force,40041376100
29043,European-American/White,European-American/White,,2020-10-31,Maryville,TN,37801,Blount,Maryville Police Department,Gunshot,Armed,Firearm/Gun,Uncertain,Not fleeing,Deadly force,47009010600
29074,European-American/White,European-American/White,,2020-10-31,Denver,CO,80246,Arapahoe,Glendale Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,08031004303
29040,Race unspecified,,,2020-10-30,Detroit,MI,48234,Wayne,Detroit Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,26163506300
29041,Race unspecified,African-American/Black,0.900188,2020-10-30,Chattanooga,TN,37411,Hamilton,Chattanooga Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Foot,Deadly force,47065003300
29042,Hispanic/Latino,Hispanic/Latino,,2020-10-30,El Paso,TX,79912,El Paso,Texas Department of Public Safety,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,48141001204
29038,African-American/Black,African-American/Black,,2020-10-29,Vancouver,WA,98665,Clark,Clark County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,53011041010
29039,Race unspecified,Hispanic/Latino,0.840734,2020-10-29,Salem,OR,97301,Marion,Salem Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Foot,Deadly force,41047000900
29036,Hispanic/Latino,Hispanic/Latino,,2020-10-28,Tucson,AZ,85746,Pima,Tucson Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,04019002507
29037,European-American/White,European-American/White,,2020-10-28,Cadiz,KY,42211,Trigg,Trigg County Sheriff's Office,Gunshot,Unarmed,None,Struggled,Not fleeing,Deadly force,21221970301
29144,Hispanic/Latino,Hispanic/Latino,,2020-10-28,Bakersfield,CA,93305,Kern,Kern County Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Used weapon,Fleeing/Foot,Deadly force,06029000800
29032,European-American/White,European-American/White,,2020-10-27,Lake Worth,FL,33467,Palm Beach,Palm Beach County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced upon officer(s),Not fleeing,Deadly force,12099004817
29033,African-American/Black,African-American/Black,,2020-10-27,Las Vegas,NV,89115,Clark,Las Vegas Metropolitan Police Department,Gunshot,Armed,Firearm/Handgun,Reached to waist,Not fleeing,Deadly force,32003004717
29034,Race unspecified,European-American/White,0.587889,2020-10-27,Chattanooga,TN,37421,Hamilton,Chattanooga Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,47065011448
